r/mm,z/mm
0, -0.299113670862228
0.022340140630024,-0.298973729634592
0.0257162455414424,-0.29890474342476
0.0289410561752745,-0.298835596410256
0.054136654950558,-0.298144126265211
0.0660135647642081,-0.297710651408425
0.07626651335059,-0.297277176551639
0.112754410587228,-0.295275367639325
0.140374173523528,-0.29327355872701
0.163488363002193,-0.291271749814696
0.183754365334566,-0.289269940902382
0.202011304100067,-0.287268131990067
0.218753176236001,-0.285266323077753
0.234299704177553,-0.283264514165438
0.248871827222493,-0.281262705253124
0.262629753571492,-0.279260896340809
0.275694026425791,-0.277259087428495
0.288158038918579,-0.27525727851618
0.300095890662969,-0.273255469603866
0.31156754383528,-0.271253660691552
0.322622332988714,-0.269251851779237
0.333301428575556,-0.267250042866923
0.343639611758523,-0.265248233954608
0.353666582096721,-0.263246425042294
0.363407940084206,-0.261244616129979
0.372885938186702,-0.259242807217665
0.382120063731206,-0.25724099830535
0.391127497482595,-0.255239189393036
0.399923478847063,-0.253237380480722
0.408521599935139,-0.251235571568407
0.416934044720147,-0.249233762656093
0.425171785323152,-0.247231953743778
0.433244744459026,-0.245230144831464
0.441161930911243,-0.243228335919149
0.448931553314322,-0.241226527006835
0.456561116343733,-0.239224718094521
0.46405750252769,-0.237222909182206
0.471427042223443,-0.235221100269892
0.478675573785838,-0.233219291357577
0.485808495557699,-0.231217482445263
0.492830811000982,-0.229215673532948
0.499747168043406,-0.227213864620634
0.506561893521769,-0.22521205570832
0.513279023448768,-0.223210246796005
0.51990232970616,-0.221208437883691
0.52643534366687,-0.219206628971376
0.532881377167213,-0.217204820059062
0.539243541183771,-0.215203011146747
0.545524762514754,-0.213201202234433
0.551727798720423,-0.211199393322119
0.557855251539681,-0.209197584409804
0.563909578968611,-0.20719577549749
0.569893106160569,-0.205193966585175
0.575808035285403,-0.203192157672861
0.581656454466803,-0.201190348760546
0.587440345901002,-0.199188539848232
0.593161593246683,-0.197186730935917
0.598821988364512,-0.195184922023603
0.604423237474936,-0.193183113111289
0.609966966794469,-0.191181304198974
0.615454727703485,-0.18917949528666
0.620888001492257,-0.187177686374345
0.626268203726572,-0.185175877462031
0.631596688269561,-0.183174068549716
0.636874750992265,-0.181172259637402
0.64210363320191,-0.179170450725088
0.647284524813688,-0.177168641812773
0.652418567289142,-0.175166832900459
0.657506856361821,-0.173165023988144
0.662550444568713,-0.17116321507583
0.667550343604143,-0.169161406163515
0.672507526511109,-0.167159597251201
0.677422929723579,-0.165157788338886
0.682297454971963,-0.163155979426572
0.687131971062805,-0.161154170514258
0.691927315542691,-0.159152361601943
0.696684296255466,-0.157150552689629
0.701403692800997,-0.155148743777314
0.706086257902998,-0.153146934865
0.71073271869274,-0.151145125952685
0.715343777914909,-0.149143317040371
0.71992011506128,-0.147141508128057
0.724462387437448,-0.145139699215742
0.72897123116737,-0.143137890303428
0.733447262140107,-0.141136081391113
0.737891076902768,-0.139134272478799
0.742303253503359,-0.137132463566484
0.746684352286935,-0.13513065465417
0.751034916648162,-0.133128845741855
0.755355473743189,-0.131127036829541
0.759646535163491,-0.129125227917227
0.763908597574118,-0.127123419004912
0.768142143318646,-0.125121610092598
0.77234764099292,-0.123119801180283
0.776525545989524,-0.121117992267969
0.780676301014816,-0.119116183355654
0.784800336580161,-0.11711437444334
0.788898071468947,-0.115112565531026
0.792969913180823,-0.113110756618711
0.797016258354493,-0.111108947706397
0.801037493170328,-0.109107138794082
0.805033993733963,-0.107105329881768
0.809006126441957,-0.105103520969453
0.812954248330542,-0.103101712057139
0.816878707408396,-0.101099903144825
0.820779842974342,-0.0990980942325101
0.824657985920783,-0.0970962853201956
0.828513459023659,-0.0950944764078812
0.832346577219648,-0.0930926674955668
0.836157647871293,-0.0910908585832523
0.839946971020686,-0.0890890496709379
0.843714839632316,-0.0870872407586235
0.847461539825637,-0.085085431846309
0.851187351097879,-0.0830836229339946
0.854892546537609,-0.0810818140216802
0.858577393029495,-0.0790800051093657
0.862242151450727,-0.0770781961970513
0.865887076859492,-0.0750763872847369
0.869512418675897,-0.0730745783724224
0.873118420855719,-0.071072769460108
0.876705322057309,-0.0690709605477935
0.880273355801986,-0.0670691516354791
0.883822750628231,-0.0650673427231647
0.88735373023997,-0.0630655338108502
0.890866513649212,-0.0610637248985358
0.894361315313319,-0.0590619159862214
0.89783834526714,-0.0570601070739069
0.901297809250247,-0.0550582981615925
0.904739908829496,-0.0530564892492781
0.908164841517112,-0.0510546803369636
0.911572800884509,-0.0490528714246492
0.914963976672022,-0.0470510625123347
0.918338554894735,-0.0450492536000203
0.921696717944571,-0.0430474446877059
0.925038644688799,-0.0410456357753914
0.928364510565132,-0.039043826863077
0.931674487673521,-0.0370420179507626
0.934968744864829,-0.0350402090384481
0.938247447826478,-0.0330384001261337
0.94151075916521,-0.0310365912138193
0.944758838487084,-0.0290347823015048
0.947991842474812,-0.0270329733891904
0.951209924962542,-0.0250311644768759
0.954413237008198,-0.0230293555645615
0.957601926963467,-0.0210275466522471
0.960776140541529,-0.0190257377399326
0.963936020882616,-0.0170239288276182
0.967081708617489,-0.0150221199153038
0.970213341928908,-0.0130203110029893
0.973331056611175,-0.0110185020906749
0.976434986127823,-0.00901669317836046
