r/mm,z/mm
0, -0.770927999279321
0.0219651478047397,-0.770789822255445
0.0251627697503265,-0.770724515500916
0.0282209941588345,-0.770659063939332
0.0522605113949566,-0.770004548323492
0.0748804887073983,-0.769121765198013
0.109184501203821,-0.767249518321345
0.135354520586192,-0.765377271444677
0.157323101270444,-0.763505024568009
0.17661679258544,-0.761632777691341
0.194016092353441,-0.759760530814673
0.209983126981622,-0.757888283938004
0.224818127139964,-0.756016037061336
0.238729122605879,-0.754143790184668
0.251867265137645,-0.752271543308
0.264346461946947,-0.750399296431332
0.27625507522826,-0.748527049554664
0.287663284585154,-0.746654802677996
0.298627928312122,-0.744782555801328
0.30919580427098,-0.74291030892466
0.319405989927821,-0.741038062047992
0.329291515741853,-0.739165815171324
0.338880599364516,-0.737293568294655
0.348197573777474,-0.735421321417987
0.357263597294368,-0.733549074541319
0.366097204979866,-0.731676827664651
0.37471474273245,-0.729804580787983
0.383130713170887,-0.727932333911315
0.391358054281001,-0.726060087034647
0.399408366137946,-0.724187840157979
0.407292097060437,-0.722315593281311
0.415018697730196,-0.720443346404643
0.422596749766697,-0.718571099527974
0.430034073748534,-0.716698852651306
0.43733782055963,-0.714826605774638
0.444514549102371,-0.71295435889797
0.451570292784863,-0.711082112021302
0.458510616702838,-0.709209865144634
0.465340667060107,-0.707337618267966
0.472065214077595,-0.705465371391298
0.478688689409825,-0.70359312451463
0.485215218904477,-0.701720877637962
0.4916486513945,-0.699848630761294
0.497992584094699,-0.697976383884625
0.50425038507983,-0.696104137007957
0.510425213243963,-0.694231890131289
0.516520036077731,-0.692359643254621
0.522537645548207,-0.690487396377953
0.528480672323204,-0.688615149501285
0.534351598546236,-0.686742902624617
0.540152769338675,-0.684870655747949
0.545886403180766,-0.682998408871281
0.551554601302271,-0.681126161994613
0.557159356195847,-0.679253915117945
0.562702559351308,-0.677381668241276
0.568186008296212,-0.675509421364608
0.573611413017338,-0.67363717448794
0.578980401828339,-0.671764927611272
0.584294526740869,-0.669892680734604
0.589555268389601,-0.668020433857936
0.594764040555624,-0.666148186981268
0.599922194327535,-0.6642759401046
0.605031021935094,-0.662403693227932
0.610091760286401,-0.660531446351264
0.615105594236154,-0.658659199474596
0.620073659609565,-0.656786952597927
0.624997046003917,-0.654914705721259
0.629876799387415,-0.653042458844591
0.634713924512994,-0.651170211967923
0.639509387162936,-0.649297965091255
0.644264116238573,-0.647425718214587
0.64897900570796,-0.645553471337919
0.653654916423127,-0.643681224461251
0.658292677817459,-0.641808977584583
0.662893089492705,-0.639936730707915
0.667456922704289,-0.638064483831246
0.671984921752762,-0.636192236954578
0.676477805288562,-0.63431999007791
0.680936267536586,-0.632447743201242
0.685360979446523,-0.630575496324574
0.689752589774383,-0.628703249447906
0.694111726100172,-0.626831002571238
0.698438995786287,-0.62495875569457
0.702734986880782,-0.623086508817902
0.707000268969335,-0.621214261941234
0.71123539397945,-0.619342015064566
0.715440896940105,-0.617469768187897
0.719617296699847,-0.615597521311229
0.723765096606069,-0.613725274434561
0.727884785148017,-0.611853027557893
0.731976836565846,-0.609980780681225
0.736041711427918,-0.608108533804557
0.740079857178324,-0.606236286927889
0.744091708656497,-0.604364040051221
0.74807768859063,-0.602491793174553
0.752038208066507,-0.600619546297885
0.755973666973211,-0.598747299421217
0.759884454427109,-0.596875052544548
0.763770949175378,-0.59500280566788
0.76763351998028,-0.593130558791212
0.771472525985285,-0.591258311914544
0.77528831706409,-0.589386065037876
0.779081234153494,-0.587513818161208
0.782851609571043,-0.58564157128454
0.786599767318271,-0.583769324407872
0.790326023370352,-0.581897077531204
0.794030685952872,-0.580024830654536
0.797714055806447,-0.578152583777867
0.8013764264398,-0.576280336901199
0.805018084371936,-0.574408090024531
0.808639309363964,-0.572535843147863
0.812240374641111,-0.570663596271195
0.815821547105431,-0.568791349394527
0.819383087539677,-0.566919102517859
0.822925250802787,-0.565046855641191
0.826448286017397,-0.563174608764523
0.829952436749776,-0.561302361887855
0.833437941182558,-0.559430115011186
0.836905032280619,-0.557557868134518
0.840353937950421,-0.55568562125785
0.84378488119315,-0.553813374381182
0.847198080251931,-0.551941127504514
0.850593748753394,-0.550068880627846
0.853972095843869,-0.548196633751178
0.857333326320439,-0.54632438687451
0.860677640757103,-0.544452139997842
0.864005235626259,-0.542579893121174
0.86731630341572,-0.540707646244506
0.870611032741468,-0.538835399367837
0.873889608456329,-0.536963152491169
0.877152211754743,-0.535090905614501
0.880399020273816,-0.533218658737833
0.883630208190799,-0.531346411861165
0.886845946317144,-0.529474164984497
0.890046402189308,-0.527601918107829
0.893231740156409,-0.525729671231161
0.896402121464887,-0.523857424354493
0.899557704340295,-0.521985177477825
0.902698644066322,-0.520112930601156
0.905825093061181,-0.518240683724488
0.908937200951454,-0.51636843684782
0.912035114643505,-0.514496189971152
0.915118978392557,-0.512623943094484
0.91818893386952,-0.510751696217816
0.921245120225671,-0.508879449341148
0.924287674155255,-0.50700720246448
0.927316729956101,-0.505134955587812
0.930332419588321,-0.503262708711144
0.93333487273117,-0.501390461834475
0.936324216838136,-0.499518214957807
0.939300577190327,-0.497645968081139
0.942264076948219,-0.495773721204471
0.945214837201822,-0.493901474327803
0.948152977019331,-0.492029227451135
0.951078613494316,-0.490156980574467
0.953991861791492,-0.488284733697799
0.956892835191139,-0.486412486821131
0.959781645132209,-0.484540239944463
0.962658401254169,-0.482667993067795
0.96552321143763,-0.480795746191126
0.968376181843794,-0.478923499314458
0.971217416952777,-0.47705125243779
