r/mm,z/mm
1.12645619755516,2.72840898262832
1.14985928351351,2.71368167756911
1.17326236947186,2.69950970388858
1.19666545543022,2.68585468722869
1.22006854138857,2.67268241280906
1.24347162734692,2.65996248950085
1.26687471330527,2.64766761813528
1.29027779926362,2.63577303783487
1.31368088522197,2.62425624942828
1.33708397118032,2.61309685593509
1.36048705713867,2.60227622707687
1.38389014309702,2.59177722340368
1.40729322905538,2.58158405665072
1.43069631501373,2.57168220570639
1.45409940097208,2.56205824422502
1.47750248693043,2.55269968839726
1.50090557288878,2.54359491963717
1.52430865884713,2.53473313668651
1.54771174480548,2.52610425925073
1.57111483076383,2.51769883735525
1.59451791672219,2.50950800535639
1.61792100268054,2.50152345291092
1.64132408863889,2.49373736750771
1.66472717459724,2.48614237719998
1.68813026055559,2.47873152164165
1.71153334651394,2.47149823360422
1.73493643247229,2.46443630290477
1.75833951843064,2.45753983846189
1.78174260438899,2.45080324918856
1.80514569034735,2.44422123174171
1.8285487763057,2.43778874692297
1.85195186226405,2.43150099353578
1.8753549482224,2.42535339528722
1.89875803418075,2.41934159239278
1.9221611201391,2.41346142560077
1.94556420609745,2.4077089175815
1.9689672920558,2.40208026365363
1.99237037801416,2.39657182586663
2.01577346397251,2.39118012187234
2.03917654993086,2.38590181130302
2.06257963588921,2.3807336890225
2.08598272184756,2.37567268085323
2.10938580780591,2.37071583563428
2.13278889376426,2.36586031500995
2.15619197972261,2.36110338840045
2.17959506568097,2.35644242985173
2.20299815163932,2.35187491224833
2.22640123759767,2.34739839949845
2.24980432355602,2.34301054270779
2.27320740951437,2.33870907781461
2.29661049547272,2.33449182129626
2.32001358143107,2.33035666407864
2.34341666738942,2.32630156857218
2.36681975334777,2.32232456686786
2.39022283930613,2.31842375750138
2.41362592526448,2.31459730062997
2.43702901122283,2.31084341569917
2.46043209718118,2.30716038004701
2.48383518313953,2.30354652643154
2.50723826909788,2.30000023915646
2.53064135505623,2.29651995220814
2.55404444101458,2.29310414816188
2.57744752697293,2.28975135626942
2.60085061293129,2.28646014930717
2.62425369888964,2.28322914206941
2.64765678484799,2.28005699050162
2.67105987080634,2.27694239020492
2.69446295676469,2.27388407384274
2.71786604272304,2.27088080990821
2.74126912868139,2.26793140203017
2.76467221463974,2.26503468779233
2.7880753005981,2.2621895365775
2.81147838655645,2.25939484854866
2.8348814725148,2.25664955408818
2.85828455847315,2.25395261285726
2.8816876444315,2.25130301198719
2.90509073038985,2.24869976522924
2.9284938163482,2.24614191249755
2.95189690230655,2.24362851911409
2.97529998826491,2.24115867427836
2.99870307422326,2.23873149035198
3.02210616018161,2.23634610248323
3.04550924613996,2.23400166799663
3.06891233209831,2.23169736508825
3.09231541805666,2.22943239221905
3.11571850401501,2.22720596780425
3.13912158997336,2.22501732971657
3.16252467593171,2.22286573416629
3.18592776189007,2.22075045518301
3.20933084784842,2.21867078435701
3.23273393380677,2.21662603043267
3.25613701976512,2.21461551834091
3.27954010572347,2.21263858875365
3.30294319168182,2.21069459786719
3.32634627764017,2.20878291706755
3.34974936359852,2.20690293208977
3.37315244955687,2.20505404263264
3.39655553551523,2.20323566217608
3.41995862147358,2.20144721770451
3.44336170743193,2.19968814897242
3.46676479339028,2.19795790816931
3.49016787934863,2.19625595976505
3.51357096530698,2.19458178028012
3.53697405126533,2.19293485764089
3.56037713722368,2.19131469088678
3.58378022318204,2.18972079003867
3.60718330914039,2.18815267590727
3.63058639509874,2.18660987952462
3.65398948105709,2.18509194188699
3.67739256701544,2.18359841384231
3.70079565297379,2.18212885592979
3.72419873893214,2.18068283787665
3.74760182489049,2.17925993837121
3.77100491084884,2.17785974496638
3.7944079968072,2.17648185394493
3.81781108276555,2.17512586987209
3.8412141687239,2.17379140539481
3.86461725468225,2.17247808115837
3.8880203406406,2.17118552569304
3.91142342659895,2.16991337501495
3.9348265125573,2.16866127244764
3.95822959851565,2.16742886855005
3.981632684474,2.16621582102059
4.00503577043236,2.16502179434014
4.02843885639071,2.16384645961282
4.05184194234906,2.16268949450346
4.07524502830741,2.16155058315641
4.09864811426576,2.16042941587504
4.12205120022411,2.15932568897935
4.14545428618246,2.15823910475144
4.16885737214081,2.15716937136661
4.19226045809916,2.1561162026049
4.21566354405752,2.15507931772328
4.23906663001587,2.15405844140802
4.26246971597422,2.15305330371611
4.28587280193257,2.15206363981488
4.30927588789092,2.15108918986703
4.33267897384927,2.15012969898888
4.35608205980762,2.14918491720047
4.37948514576597,2.14825459918995
4.40288823172432,2.14733850420993
4.42629131768267,2.14643639604076
4.44969440364103,2.1455480429479
4.47309748959938,2.14467321746836
4.49650057555773,2.14381169631692
4.51990366151608,2.14296326035378
