r/mm,z/mm
0,0
0.029345880419901,0.000230000009175109
0.0586917608398019,0.000920169648991894
0.0880376412597029,0.00207101838233893
0.117383521679604,0.00368339740614312
0.146729402099505,0.00575850280852061
0.176075282519406,0.00829788002705262
0.205421162939307,0.0113034296471762
0.234767043359208,0.0147774145918505
0.264112923779109,0.0187224687666809
0.267377055187626,0.019190530485848
0.270600800432315,0.019658592205015
0.273785590432897,0.020126653924182
0.276932775805919,0.020594715643349
0.280043629069441,0.021062777362516
0.283119349095107,0.0215308390816831
0.286161071907484,0.0219989008008501
0.289169875004511,0.0224669625200171
0.292146778891472,0.0229350242391841
0.295092750057769,0.0234030859583512
0.298008708241785,0.0238711476775182
0.300895529394219,0.0243392093966852
0.30375404677234,0.0248072711158522
0.306585052996947,0.0252753328350193
0.309389305101258,0.0257433945541863
0.31216752662249,0.0262114562733533
0.314920408399979,0.0266795179925203
0.317648610036887,0.0271475797116874
0.320352763507039,0.0276156414308544
0.323033474668109,0.0280837031500214
0.325691323855381,0.0285517648691884
0.328326866945766,0.0290198265883554
0.330940637996055,0.0294878883075225
0.333533150361426,0.0299559500266895
0.336104897145029,0.0304240117458565
0.3386563519889,0.0308920734650235
0.341187971043672,0.0313601351841906
0.343700193811085,0.0318281969033576
0.3461934434898,0.0322962586225246
0.348668127574214,0.0327643203416916
0.35112463935166,0.0332323820608587
0.353563358547686,0.0337004437800257
0.355984651595844,0.0341685054991927
0.35838887209848,0.0346365672183597
0.360776361982959,0.0351046289375268
0.363147452003267,0.0355726906566938
0.365502461953186,0.0360407523758608
0.367841701026047,0.0365088140950278
0.370165468720311,0.0369768758141948
0.372474055234696,0.0374449375333619
0.374767741638583,0.0379129992525289
0.377046800156537,0.0383810609716959
0.37931149488661,0.038849122690863
0.381562082115331,0.03931718441003
0.383798810455361,0.039785246129197
0.386021921073162,0.040253307848364
0.388231648265269,0.040721369567531
0.390428219712137,0.0411894312866981
0.3926118565904,0.0416574930058651
0.394782773756992,0.0421255547250321
0.396941180216265,0.0425936164441991
0.399087279326578,0.0430616781633662
0.401221268892657,0.0435297398825332
0.403343341315942,0.0439978016017002
0.405453683976784,0.0444658633208672
0.407552479404104,0.0449339250400343
0.409639905351992,0.0454019867592013
0.411716134923555,0.0458700484783683
0.413781336886337,0.0463381101975353
0.415835675812791,0.0468061719167023
0.417879312144286,0.0472742336358694
0.419912402293949,0.0477422953550364
0.421935098909041,0.0482103570742034
0.423947550988137,0.0486784187933704
0.425949903934984,0.0491464805125375
0.427942299644547,0.0496145422317045
0.429924876722826,0.0500826039508715
0.431897770585316,0.0505506656700385
0.433861113502604,0.0510187273892056
0.435815034672852,0.0514867891083726
0.437759660407211,0.0519548508275396
0.439695114213076,0.0524229125467066
0.441621516832923,0.0528909742658737
0.443538986305758,0.0533590359850407
0.445447638124486,0.0538270977042077
0.447347585306728,0.0542951594233747
0.449238938428091,0.0547632211425418
